TimeSeries ID,train,validation
107,0.9638271331787109,undefined
106,0.9615734815597534,undefined
105,0.960509717464447,undefined
104,0.9632461667060852,undefined
103,0.9624513983726501,undefined
102,0.9590328931808472,undefined
101,0.9634780287742615,undefined
100,0.9613000750541687,0.9627579583062066
99,0.9628244042396545,undefined
98,0.962192177772522,undefined
97,0.9611618518829346,undefined
96,0.9630063772201538,undefined
95,0.9607694745063782,undefined
94,0.9604753255844116,undefined
93,0.9593786597251892,undefined
92,0.9616644978523254,undefined
91,0.9622078537940979,undefined
90,0.9659268856048584,undefined
89,0.959942638874054,undefined
88,0.960442304611206,undefined
87,0.9612584710121155,undefined
86,0.9611682891845703,undefined
85,0.9603292346000671,undefined
84,0.9599056243896484,undefined
83,0.9617892503738403,undefined
82,0.9619501233100891,undefined
81,0.9642273187637329,undefined
80,0.9603666663169861,undefined
79,0.9637429714202881,undefined
78,0.9642682075500488,undefined
77,0.9626477360725403,undefined
76,0.9634075164794922,undefined
75,0.962315022945404,undefined
74,0.9630282521247864,undefined
73,0.9595783948898315,undefined
72,0.9603686332702637,undefined
71,0.9623379707336426,undefined
70,0.96429443359375,undefined
69,0.9600790143013,undefined
68,0.9611910581588745,undefined
67,0.9618009924888611,undefined
66,0.9613562226295471,undefined
65,0.9590032696723938,undefined
64,0.9597781896591187,undefined
63,0.9627872705459595,undefined
62,0.9612598419189453,undefined
61,0.9635005593299866,undefined
60,0.9628569483757019,undefined
59,0.9579359292984009,undefined
58,0.9622151851654053,undefined
57,0.9637752771377563,undefined
56,0.9573389887809753,undefined
55,0.9589710235595703,undefined
54,0.960304319858551,undefined
53,0.9602747559547424,undefined
52,0.957729160785675,undefined
51,0.9616017937660217,undefined
50,0.9613490700721741,undefined
49,0.9639692306518555,undefined
48,0.9601813554763794,undefined
47,0.9630663394927979,undefined
46,0.9584940671920776,undefined
45,0.9602825045585632,undefined
44,0.9619245529174805,undefined
43,0.9610937237739563,undefined
42,0.9535154104232788,undefined
41,0.959490954875946,undefined
40,0.9535037279129028,undefined
39,0.9537969827651978,undefined
38,0.9569514393806458,undefined
37,0.9534883499145508,undefined
36,0.9590864777565002,undefined
35,0.9529625177383423,undefined
34,0.9575467705726624,undefined
33,0.9591650366783142,undefined
32,0.9549166560173035,undefined
31,0.9581449031829834,undefined
30,0.9579631686210632,undefined
29,0.9624229669570923,undefined
28,0.9554476141929626,undefined
27,0.9590063095092773,undefined
26,0.9529547095298767,undefined
25,0.9513906240463257,undefined
24,0.9435069561004639,undefined
23,0.9467988014221191,undefined
22,0.9447550773620605,undefined
21,0.9475550651550293,undefined
20,0.943611204624176,undefined
19,0.9513792395591736,undefined
18,0.9388931393623352,undefined
17,0.9268211722373962,undefined
16,0.9168837666511536,undefined
15,0.9107496738433838,undefined
14,0.8950217962265015,undefined
13,0.891293466091156,undefined
12,0.8811291456222534,undefined
11,0.8685747385025024,undefined
10,0.8573464155197144,undefined
9,0.8317170739173889,undefined
8,0.8177965879440308,undefined
7,0.8195081949234009,undefined
6,0.8128445148468018,undefined
5,0.8143664002418518,undefined
4,0.8039696216583252,undefined
3,0.8087349534034729,undefined
2,0.8034548163414001,undefined
1,0.814469039440155,0.8165454864501953
